channel,n_pos,n_neg,mean_pos,sd_pos,mean_neg,sd_neg,mw_stat,mw_p,rb_r,cohens_d,ancova_beta,ancova_se,ancova_t,ancova_p,ancova_r2,ancova_p_fdr,ancova_p_fdr_sig,ancova_p_hoch,ancova_p_hoch_sig,ancova_p_homm,ancova_p_homm_sig,mw_p_fdr,mw_p_fdr_sig,mw_p_hoch,mw_p_hoch_sig,mw_p_homm,mw_p_homm_sig,ancova_p_perm_max,ancova_p_perm_max_sig,ancova_p_cluster,ancova_p_cluster_sig
left_dlpfc,77,85,-6.798701e-06,3.840579e-05,9.117647e-08,2.796620e-05,2.986500e+03,3.382831e-01,8.739496e-02,-2.066849e-01,-2.188578e-05,1.051761e-05,-2.080871e+00,3.908004e-02,6.327527e-02,1.563202e-01,False,1.563202e-01,False,1.563202e-01,False,4.510441e-01,False,6.765662e-01,False,6.765662e-01,False,1.180000e-01,False,,False
left_mpfc,77,85,-5.944805e-06,3.330468e-05,1.438235e-06,2.619029e-05,2.717500e+03,6.291310e-02,1.695951e-01,-2.479004e-01,-1.427073e-05,9.554404e-06,-1.493628e+00,1.372926e-01,3.606670e-02,1.830569e-01,False,2.745853e-01,False,2.745853e-01,False,2.516524e-01,False,2.516524e-01,False,2.516524e-01,False,3.696000e-01,False,,False
right_mpfc,77,85,-3.139610e-06,2.267587e-05,2.114706e-06,2.779773e-05,2.931500e+03,2.534436e-01,1.042017e-01,-2.061044e-01,-7.252730e-06,8.175070e-06,-8.871765e-01,3.763496e-01,3.231319e-02,3.763496e-01,False,3.763496e-01,False,3.763496e-01,False,4.510441e-01,False,6.765662e-01,False,5.074246e-01,False,7.864000e-01,False,,False
right_dlpfc,77,85,-3.311688e-07,2.503621e-05,3.235294e-07,2.549997e-05,3.286500e+03,9.638852e-01,-4.278075e-03,-2.589712e-02,-1.378773e-05,8.003052e-06,-1.722809e+00,8.690476e-02,4.698102e-02,1.738095e-01,False,2.607143e-01,False,2.059390e-01,False,9.638852e-01,False,9.638852e-01,False,9.638852e-01,False,2.470000e-01,False,,False
